-1.388	1.941	-0.814	1.422	-0.978	0.688	0.592	-2.215	1.228	-2.518	0.459	0.135	0.007	0.453	0.451	0.167	-0.510	-1.502	1.008	0.378	1.515	1.037	0.376	-0.294	-0.858	0.798	0.634	1.048	0.167	-0.082	0.082	0.275	-0.409	0.181	-0.104	0.047	0.426	-0.617	-0.476	-0.965	0.235	0.224	0.474	1.831	1.847	-0.369	-1.289	-0.464	-0.254	-0.080	-0.021	-0.047	-0.171	-0.209	-1.043	-0.121	0.194	-0.009	-0.023	-0.726	0.442	0.821	0.864	-0.233	-1.016	1.295	-0.617	-0.700	-1.274	-1.378	-0.613	0.821	-0.037	0.877	0.256	-0.967	-1.791	0.017	-0.062	1.177	-1.404	0.033	-1.106	0.269	0.287	-0.936	0.045	-1.217	-1.751	0.136	-0.321
2.699	-0.116	1.437	-1.187	0.253	1.043	-0.401	-0.690	-0.499	1.757	0.597	0.188	0.199	0.618	0.462	1.699	2.094	-0.342	1.854	1.830	-0.464	0.814	1.638	-0.117	-0.657	-1.727	-1.004	0.211	0.513	0.538	2.071	-0.106	2.417	-0.594	-1.667	1.181	0.708	-0.876	-0.169	-0.768	1.007	-0.751	1.289	-1.023	-1.081	0.729	-0.089	-0.903	-0.247	0.287	-0.343	0.018	1.013	1.511	0.246	-1.275	1.353	-1.995	0.024	-0.247	-0.206	0.871	-0.176	-0.287	0.737	0.654	0.288	0.234	-0.975	1.173	0.925	0.283	1.163	-0.818	-0.766	-0.359	0.585	0.467	-1.103	1.681	-1.339	0.594	-1.108	-0.900	0.243	-0.148	-1.203	-0.462	-0.055	0.403	-0.750
-0.059	-2.539	0.848	-1.077	0.233	-0.858	-0.324	-2.562	-0.620	0.437	1.316	-1.439	-0.970	-0.581	-0.425	0.722	-1.851	-0.075	0.116	-0.038	0.916	0.204	0.515	0.410	1.012	-1.880	-0.055	2.079	-0.832	-0.612	-0.768	0.493	0.176	0.233	0.310	-1.264	-2.012	0.277	-0.233	-0.875	-0.322	0.649	-1.111	-0.015	1.950	0.259	0.158	-0.481	0.077	2.309	0.760	0.672	0.621	-1.212	-0.618	-2.451	1.645	0.406	-0.624	-2.284	2.302	-0.272	-2.102	-0.236	0.481	1.158	-0.392	0.851	-0.154	-0.857	-0.567	0.862	-1.157	1.308	-0.908	-1.043	-1.053	-1.297	0.307	0.100	-0.488	0.895	-0.104	-0.054	1.178	1.320	0.009	0.083	0.015	0.231	0.046
0.669	1.650	1.561	0.769	-0.404	-0.898	0.207	1.926	-0.223	0.767	-1.398	-1.328	0.964	1.936	0.323	-0.234	0.408	1.167	1.301	-1.180	-0.858	1.739	-0.988	-0.408	-0.655	0.721	-0.925	-0.541	-2.388	-0.664	1.497	-0.876	0.164	1.478	-0.933	0.123	-0.271	0.326	-0.782	1.515	0.676	0.658	-1.581	-0.482	1.119	0.938	0.659	-1.257	0.729	-0.176	0.907	-1.135	0.391	0.844	0.596	1.020	-0.737	-1.353	0.706	-0.683	0.382	0.144	0.226	0.079	-2.183	0.142	0.221	-1.943	-0.020	-0.455	-1.824	1.511	-0.891	-0.549	0.535	-0.373	1.519	-0.842	0.287	-0.378	-0.164	-0.843	-0.517	2.421	1.421	1.817	-1.109	-1.190	0.423	-2.012	-1.850
0.763	1.694	-0.326	-0.690	2.076	-0.385	0.024	-0.968	-1.685	0.068	0.968	0.392	0.236	-0.739	-1.058	1.718	-0.660	-0.047	0.280	-1.034	-0.320	-0.140	-0.143	-0.028	2.779	-0.097	0.207	0.732	0.017	-0.311	-1.090	1.255	-0.696	1.642	0.531	-0.147	-0.328	-0.868	1.458	-0.511	-0.954	-1.329	0.086	-0.672	0.237	-0.237	-1.122	1.168	-0.156	1.067	-0.409	1.408	0.785	-1.814	0.869	1.103	-1.556	-0.955	0.281	-0.117	-1.027	0.728	-1.459	1.169	0.134	-0.142	-0.225	-1.087	-0.659	0.392	0.702	-1.462	0.660	-0.906	-1.224	0.637	0.482	-0.797	0.608	0.623	0.669	-0.244	0.283	0.200	0.907	0.948	-0.670	-0.383	-1.475	-1.321	-0.521
-0.396	0.771	-0.020	-0.653	-0.783	0.415	1.073	0.288	0.787	0.401	-0.338	-1.373	-0.935	1.250	-0.083	0.107	-0.204	0.354	-0.124	-0.993	-0.581	1.187	0.372	0.165	-1.544	0.093	0.617	0.601	0.755	0.684	0.484	1.238	0.648	-1.351	1.613	0.871	0.756	-0.484	2.043	0.529	-0.975	0.299	0.227	0.658	1.864	0.142	-0.165	-1.589	0.205	-0.183	-0.503	-2.294	-0.744	-0.381	-0.328	1.276	-1.330	0.786	-0.215	-1.373	0.157	-0.029	0.243	0.295	-0.283	-1.767	-0.016	-0.675	0.787	-0.064	0.489	1.988	0.158	1.631	0.334	-0.707	-1.931	0.017	0.063	0.451	-0.286	1.271	0.738	1.914	0.425	0.978	0.440	-0.313	1.228	0.470	-1.039
-0.651	-0.139	0.598	0.788	0.351	0.434	-0.103	-0.591	-0.302	-0.130	-1.036	-0.138	0.064	-1.240	-0.251	0.229	2.269	0.155	-0.608	0.144	0.666	-0.606	0.459	-0.696	-0.498	-0.551	0.955	-1.349	1.329	-0.718	-0.859	-0.967	1.382	-1.040	0.523	-0.129	0.980	1.405	-1.424	-0.940	-0.756	0.456	2.174	1.148	0.367	0.238	-0.387	2.050	-0.858	0.581	-1.049	0.442	0.607	-1.030	-0.654	0.000	1.288	0.433	0.324	-1.827	-2.307	-0.774	-0.527	-0.256	1.439	0.764	1.535	0.023	-1.702	-1.271	-0.469	0.206	0.267	0.410	0.383	-0.747	0.414	-0.668	0.108	-0.769	-1.153	0.155	-0.345	-0.161	-0.958	1.330	-0.588	-0.533	1.468	2.313	-0.153
1.981	0.256	-0.438	0.192	-1.026	-1.622	-1.503	0.405	1.743	0.283	1.228	-1.538	0.009	-0.323	0.519	0.868	0.835	-0.246	-1.314	-0.726	0.133	0.734	-0.478	-0.899	1.254	-1.414	0.249	1.564	-1.091	0.258	-1.163	-0.629	0.618	-0.432	-2.385	-0.029	0.870	-0.401	-0.306	1.539	-0.840	-0.010	0.803	0.007	0.573	0.750	0.443	-0.475	0.625	0.750	-0.135	0.625	-0.365	-1.357	-0.273	1.448	-1.193	-0.302	1.355	1.437	-0.048	0.639	-1.359	-1.316	-0.801	-0.413	-0.215	0.414	0.661	0.016	0.321	0.171	-0.533	-1.820	0.810	-0.749	-0.544	1.021	1.543	1.297	-0.056	1.064	1.270	1.637	-0.771	-0.986	-1.227	-1.496	-1.006	0.591	-1.524
1.521	-0.092	-0.045	-0.602	-0.473	-0.238	0.055	0.137	0.147	0.111	0.076	-0.129	0.538	-1.698	-2.517	-1.954	2.138	-1.111	-0.727	0.327	0.662	-1.531	0.783	0.020	-1.047	1.399	0.585	-0.467	-0.130	1.263	1.895	0.143	-0.533	0.563	-0.354	-0.462	-0.269	-0.056	-1.603	1.492	-0.225	0.733	-0.141	0.172	0.631	0.135	1.049	-0.492	0.583	-0.224	1.059	-0.185	0.988	0.955	-0.202	-0.597	0.185	-0.335	0.616	0.831	-1.046	-0.516	-0.487	0.585	0.073	-0.242	1.039	-0.880	-0.759	-0.830	0.862	-1.176	0.378	-0.417	-0.219	0.683	-2.141	0.480	0.781	-0.113	-0.232	-0.190	-1.719	0.190	0.356	-1.437	0.615	-0.802	0.457	-0.761	-0.409
-1.605	0.219	1.458	-1.631	1.118	0.700	-0.747	0.386	0.723	0.910	0.703	0.236	-2.511	-0.361	-1.412	0.660	0.347	0.637	0.907	0.631	0.258	-0.998	-0.778	-0.652	-0.055	-0.048	0.598	-1.370	-1.781	-1.186	-0.351	-1.236	0.890	0.548	1.663	-1.086	0.925	-0.152	2.102	0.587	-0.220	-1.301	0.060	-0.797	-0.484	-0.855	-1.034	1.351	-2.028	-0.765	-1.099	0.795	0.552	0.911	0.095	0.988	-0.332	-2.178	-0.407	1.367	-1.409	0.022	-0.334	-0.437	-0.611	0.009	0.667	0.765	-0.174	1.767	0.353	-0.119	0.711	-2.041	-0.103	0.515	2.318	-0.701	-1.813	-0.214	0.375	-0.530	0.068	-1.589	1.401	1.345	-0.838	-0.217	-0.442	-0.136	-0.622
